id,image_id,category_id,area,bbox
704,122,8,682.0,"[651.0, 166.0, 31.0, 22.0]"
705,122,8,589.0,"[86.0, 114.0, 31.0, 19.0]"
706,122,8,425.0,"[585.0, 36.0, 25.0, 17.0]"
707,122,8,736.0,"[170.0, 137.0, 32.0, 23.0]"
708,122,8,560.0,"[649.0, 334.0, 28.0, 20.0]"
709,122,8,390.0,"[154.0, 253.0, 26.0, 15.0]"
710,123,8,728.0,"[390.0, 87.0, 28.0, 26.0]"
726,124,8,1155.0,"[369.0, 32.0, 35.0, 33.0]"
736,125,8,3009.0,"[203.0, 214.0, 59.0, 51.0]"
737,126,8,1085.0,"[247.0, 177.0, 35.0, 31.0]"
743,127,8,1470.0,"[524.0, 231.0, 49.0, 30.0]"
747,128,247,11025.0,"[1000.0, 795.0, 75.0, 147.0]"
748,128,18,20125.0,"[1628.0, 617.0, 175.0, 115.0]"
750,128,247,8120.0,"[528.0, 558.0, 70.0, 116.0]"
751,128,31,19599.0,"[1780.0, 453.0, 139.0, 141.0]"
754,128,8,2808.0,"[930.0, 811.0, 52.0, 54.0]"
756,128,63,62856.0,"[1115.0, 483.0, 324.0, 194.0]"
758,128,31,14450.0,"[841.0, 465.0, 170.0, 85.0]"
759,129,8,2806.0,"[250.0, 156.0, 61.0, 46.0]"
761,129,63,56520.0,"[741.0, 544.0, 314.0, 180.0]"
767,130,8,1224.0,"[902.0, 884.0, 34.0, 36.0]"
768,130,8,1184.0,"[917.0, 864.0, 32.0, 37.0]"
769,130,49,1968.0,"[1173.0, 410.0, 41.0, 48.0]"
770,130,63,75240.0,"[914.0, 350.0, 285.0, 264.0]"
773,131,205,28184.0,"[1813.0, 759.0, 104.0, 271.0]"
774,131,8,5852.0,"[999.0, 960.0, 76.0, 77.0]"
775,132,244,58045.0,"[137.0, 608.0, 247.0, 235.0]"
776,132,8,8835.0,"[1396.0, 506.0, 93.0, 95.0]"
777,132,255,8265.0,"[1299.0, 886.0, 95.0, 87.0]"
779,133,172,69350.0,"[1605.0, 556.0, 190.0, 365.0]"
780,133,8,30267.0,"[1245.0, 444.0, 177.0, 171.0]"
781,133,172,64990.0,"[733.0, 122.0, 194.0, 335.0]"
782,134,255,5632.0,"[543.0, 523.0, 88.0, 64.0]"
783,134,8,9118.0,"[1715.0, 1.0, 94.0, 97.0]"
784,134,260,38948.0,"[987.0, 556.0, 182.0, 214.0]"
785,134,255,4928.0,"[264.0, 351.0, 77.0, 64.0]"
786,134,172,66392.0,"[1438.0, 619.0, 386.0, 172.0]"
788,134,255,5265.0,"[423.0, 394.0, 81.0, 65.0]"
789,135,265,85225.0,"[1357.0, 556.0, 487.0, 175.0]"
790,135,8,18522.0,"[1124.0, 0.0, 147.0, 126.0]"
791,136,255,3776.0,"[982.0, 709.0, 64.0, 59.0]"
793,136,8,10488.0,"[256.0, 689.0, 114.0, 92.0]"
794,136,255,10640.0,"[17.0, 277.0, 112.0, 95.0]"
795,136,14,16864.0,"[785.0, 368.0, 136.0, 124.0]"
796,136,255,2652.0,"[765.0, 345.0, 52.0, 51.0]"
799,137,8,1833.0,"[606.0, 505.0, 47.0, 39.0]"
801,137,166,6380.0,"[1806.0, 570.0, 110.0, 58.0]"
804,137,166,13516.0,"[1363.0, 671.0, 124.0, 109.0]"
806,138,166,6820.0,"[791.0, 929.0, 110.0, 62.0]"
807,138,166,9240.0,"[1.0, 499.0, 132.0, 70.0]"
808,138,166,4465.0,"[267.0, 330.0, 95.0, 47.0]"
809,138,166,15694.0,"[4.0, 935.0, 266.0, 59.0]"
812,138,8,4814.0,"[1025.0, 408.0, 83.0, 58.0]"
814,138,166,7242.0,"[171.0, 728.0, 102.0, 71.0]"
815,138,100,2840.0,"[673.0, 736.0, 40.0, 71.0]"
816,138,166,3696.0,"[328.0, 261.0, 66.0, 56.0]"
817,138,166,8712.0,"[965.0, 707.0, 121.0, 72.0]"
818,138,166,2535.0,"[848.0, 309.0, 39.0, 65.0]"
821,138,166,7821.0,"[114.0, 253.0, 99.0, 79.0]"
822,139,166,6890.0,"[1574.0, 690.0, 106.0, 65.0]"
823,139,166,10492.0,"[1381.0, 182.0, 122.0, 86.0]"
824,139,8,2208.0,"[1083.0, 825.0, 46.0, 48.0]"
825,139,166,3690.0,"[478.0, 791.0, 90.0, 41.0]"
826,139,166,10230.0,"[1272.0, 564.0, 165.0, 62.0]"
827,139,166,4550.0,"[1065.0, 170.0, 70.0, 65.0]"
828,139,166,5976.0,"[737.0, 564.0, 72.0, 83.0]"
829,139,166,10488.0,"[1336.0, 429.0, 152.0, 69.0]"
830,139,166,12193.0,"[1604.0, 216.0, 137.0, 89.0]"
831,139,232,5070.0,"[289.0, 659.0, 78.0, 65.0]"
832,139,166,14111.0,"[1167.0, 92.0, 137.0, 103.0]"
833,139,14,5037.0,"[646.0, 874.0, 69.0, 73.0]"
834,139,166,9628.0,"[1670.0, 455.0, 166.0, 58.0]"
835,140,232,50400.0,"[74.0, 479.0, 280.0, 180.0]"
837,140,290,1715.0,"[1036.0, 467.0, 49.0, 35.0]"
838,140,232,33123.0,"[812.0, 596.0, 183.0, 181.0]"
839,140,232,41495.0,"[1160.0, 801.0, 215.0, 193.0]"
841,140,170,437.0,"[1523.0, 284.0, 19.0, 23.0]"
843,140,170,567.0,"[385.0, 191.0, 21.0, 27.0]"
845,140,232,34067.0,"[845.0, 502.0, 209.0, 163.0]"
847,140,8,2021.0,"[847.0, 17.0, 47.0, 43.0]"
848,141,243,68000.0,"[145.0, 443.0, 425.0, 160.0]"
849,141,8,5561.0,"[381.0, 628.0, 83.0, 67.0]"
850,141,170,2450.0,"[626.0, 454.0, 49.0, 50.0]"
851,141,255,5984.0,"[1697.0, 348.0, 88.0, 68.0]"
866,142,9,3969.0,"[1219.0, 599.0, 63.0, 63.0]"
871,142,8,1050.0,"[1654.0, 517.0, 35.0, 30.0]"
872,142,8,957.0,"[376.0, 545.0, 33.0, 29.0]"
873,143,113,2610.0,"[453.0, 770.0, 58.0, 45.0]"
876,143,14,1560.0,"[841.0, 503.0, 40.0, 39.0]"
878,143,113,2464.0,"[768.0, 627.0, 44.0, 56.0]"
879,143,113,3192.0,"[1391.0, 859.0, 56.0, 57.0]"
883,143,113,2392.0,"[1600.0, 731.0, 52.0, 46.0]"
886,143,113,2162.0,"[480.0, 635.0, 47.0, 46.0]"
887,143,8,1520.0,"[380.0, 377.0, 40.0, 38.0]"
888,143,113,3348.0,"[723.0, 925.0, 54.0, 62.0]"
889,143,113,972.0,"[714.0, 694.0, 36.0, 27.0]"
891,143,8,2340.0,"[1379.0, 804.0, 45.0, 52.0]"
892,143,113,1665.0,"[985.0, 720.0, 45.0, 37.0]"
893,143,113,1560.0,"[1492.0, 814.0, 39.0, 40.0]"
895,143,113,5372.0,"[26.0, 847.0, 79.0, 68.0]"
901,144,63,29068.0,"[927.0, 774.0, 169.0, 172.0]"
902,144,49,1776.0,"[960.0, 368.0, 48.0, 37.0]"
907,144,49,3816.0,"[787.0, 131.0, 72.0, 53.0]"
912,144,231,7676.0,"[645.0, 596.0, 101.0, 76.0]"
913,144,113,2538.0,"[904.0, 1003.0, 54.0, 47.0]"
915,144,113,1189.0,"[401.0, 473.0, 41.0, 29.0]"
916,144,231,7296.0,"[644.0, 363.0, 96.0, 76.0]"
920,144,8,2214.0,"[670.0, 780.0, 54.0, 41.0]"
922,145,187,23532.0,"[303.0, 147.0, 159.0, 148.0]"
924,145,187,15755.0,"[744.0, 775.0, 137.0, 115.0]"
927,145,8,6696.0,"[1256.0, 255.0, 72.0, 93.0]"
928,145,170,3498.0,"[737.0, 892.0, 53.0, 66.0]"
933,146,8,4828.0,"[1041.0, 831.0, 71.0, 68.0]"
934,146,71,4002.0,"[495.0, 658.0, 58.0, 69.0]"
935,146,71,3320.0,"[536.0, 641.0, 40.0, 83.0]"
937,147,8,1230.0,"[180.0, 693.0, 41.0, 30.0]"
938,147,63,46704.0,"[494.0, 113.0, 278.0, 168.0]"
939,147,170,2880.0,"[653.0, 438.0, 64.0, 45.0]"
940,148,8,812.0,"[1554.0, 886.0, 29.0, 28.0]"
946,148,265,17808.0,"[1632.0, 449.0, 159.0, 112.0]"
956,148,63,20160.0,"[1141.0, 786.0, 126.0, 160.0]"
957,148,156,10290.0,"[1653.0, 45.0, 105.0, 98.0]"
959,149,63,45628.0,"[521.0, 670.0, 187.0, 244.0]"
961,149,8,1350.0,"[1327.0, 422.0, 45.0, 30.0]"
963,150,8,1230.0,"[1013.0, 711.0, 30.0, 41.0]"
964,150,8,1064.0,"[988.0, 718.0, 28.0, 38.0]"
965,151,244,21033.0,"[581.0, 263.0, 123.0, 171.0]"
966,151,8,3672.0,"[343.0, 516.0, 68.0, 54.0]"
967,151,243,45066.0,"[1157.0, 481.0, 174.0, 259.0]"
968,152,8,3216.0,"[517.0, 810.0, 67.0, 48.0]"
969,152,191,4462.0,"[595.0, 275.0, 46.0, 97.0]"
975,152,191,6570.0,"[1578.0, 346.0, 73.0, 90.0]"
976,153,263,3078.0,"[1110.0, 768.0, 54.0, 57.0]"
978,153,31,7011.0,"[144.0, 382.0, 123.0, 57.0]"
980,153,263,3422.0,"[732.0, 1015.0, 59.0, 58.0]"
982,153,8,418.0,"[861.0, 397.0, 19.0, 22.0]"
983,153,263,3074.0,"[767.0, 569.0, 58.0, 53.0]"
985,153,263,1764.0,"[1194.0, 490.0, 42.0, 42.0]"
986,153,220,928.0,"[946.0, 175.0, 32.0, 29.0]"
987,153,265,25623.0,"[823.0, 701.0, 219.0, 117.0]"
988,154,8,2916.0,"[1116.0, 595.0, 54.0, 54.0]"
989,154,265,31548.0,"[789.0, 305.0, 132.0, 239.0]"
991,155,8,7068.0,"[817.0, 382.0, 76.0, 93.0]"
992,155,8,3150.0,"[994.0, 419.0, 50.0, 63.0]"
995,156,263,18176.0,"[834.0, 181.0, 128.0, 142.0]"
996,156,8,9191.0,"[1185.0, 398.0, 91.0, 101.0]"
1000,156,263,5727.0,"[746.0, 304.0, 83.0, 69.0]"
1001,156,263,5904.0,"[1076.0, 61.0, 72.0, 82.0]"
1002,156,263,14641.0,"[1161.0, 22.0, 121.0, 121.0]"
1003,156,263,13248.0,"[459.0, 75.0, 96.0, 138.0]"
1004,156,8,19026.0,"[507.0, 264.0, 126.0, 151.0]"
1005,156,263,17685.0,"[1472.0, 240.0, 131.0, 135.0]"
1006,157,8,17702.0,"[876.0, 445.0, 167.0, 106.0]"
1007,157,95,40401.0,"[1023.0, 442.0, 201.0, 201.0]"
1008,158,8,7830.0,"[657.0, 736.0, 87.0, 90.0]"
1009,158,95,17388.0,"[929.0, 723.0, 207.0, 84.0]"
1010,158,95,16700.0,"[716.0, 747.0, 167.0, 100.0]"
1011,158,95,7938.0,"[712.0, 522.0, 147.0, 54.0]"
1012,159,8,4536.0,"[1423.0, 511.0, 72.0, 63.0]"
1013,159,265,7788.0,"[1209.0, 755.0, 132.0, 59.0]"
1014,159,265,7285.0,"[1261.0, 840.0, 155.0, 47.0]"
1015,159,49,1824.0,"[890.0, 1005.0, 48.0, 38.0]"
1018,160,8,12650.0,"[1245.0, 727.0, 115.0, 110.0]"
1020,161,105,3960.0,"[749.0, 668.0, 72.0, 55.0]"
1027,161,8,13440.0,"[642.0, 995.0, 160.0, 84.0]"
1032,161,187,1517.0,"[383.0, 85.0, 41.0, 37.0]"
1034,161,187,1575.0,"[872.0, 64.0, 45.0, 35.0]"
1036,161,187,3534.0,"[628.0, 161.0, 62.0, 57.0]"
1042,161,187,3618.0,"[1019.0, 24.0, 67.0, 54.0]"
1044,161,194,43848.0,"[778.0, 456.0, 168.0, 261.0]"
1048,161,187,2205.0,"[1357.0, 128.0, 49.0, 45.0]"
1057,162,195,1330.0,"[1120.0, 254.0, 35.0, 38.0]"
1061,162,260,15851.0,"[308.0, 98.0, 121.0, 131.0]"
1062,162,49,6708.0,"[439.0, 703.0, 86.0, 78.0]"
1063,162,8,3224.0,"[1344.0, 182.0, 62.0, 52.0]"
1065,163,187,2842.0,"[999.0, 251.0, 49.0, 58.0]"
1066,163,187,3422.0,"[993.0, 579.0, 58.0, 59.0]"
1067,163,187,3776.0,"[628.0, 244.0, 59.0, 64.0]"
1068,163,187,4672.0,"[888.0, 491.0, 64.0, 73.0]"
1069,163,187,3074.0,"[1021.0, 416.0, 53.0, 58.0]"
1071,163,187,2401.0,"[598.0, 642.0, 49.0, 49.0]"
1072,163,8,3968.0,"[612.0, 462.0, 64.0, 62.0]"
1073,163,187,2704.0,"[822.0, 394.0, 52.0, 52.0]"
1075,164,33,15544.0,"[1541.0, 952.0, 134.0, 116.0]"
1078,164,187,6003.0,"[359.0, 425.0, 87.0, 69.0]"
1084,164,14,2856.0,"[1043.0, 440.0, 56.0, 51.0]"
1086,164,14,2576.0,"[867.0, 298.0, 56.0, 46.0]"
1087,164,143,19875.0,"[1040.0, 608.0, 125.0, 159.0]"
1089,164,8,812.0,"[164.0, 705.0, 29.0, 28.0]"
1092,165,8,2958.0,"[1322.0, 816.0, 51.0, 58.0]"
1097,165,187,4745.0,"[984.0, 920.0, 73.0, 65.0]"
1098,165,187,6478.0,"[590.0, 836.0, 79.0, 82.0]"
1100,165,187,6000.0,"[568.0, 356.0, 75.0, 80.0]"
1101,165,74,22320.0,"[975.0, 753.0, 144.0, 155.0]"
1104,165,33,13932.0,"[214.0, 278.0, 108.0, 129.0]"
1106,165,49,2520.0,"[64.0, 369.0, 60.0, 42.0]"
1108,165,8,4402.0,"[1070.0, 171.0, 71.0, 62.0]"
1113,165,187,2600.0,"[960.0, 987.0, 50.0, 52.0]"
1114,165,187,5032.0,"[1541.0, 438.0, 74.0, 68.0]"
1119,165,8,2632.0,"[1693.0, 952.0, 56.0, 47.0]"
1123,166,101,2300.0,"[1469.0, 982.0, 46.0, 50.0]"
1124,166,8,837.0,"[1552.0, 348.0, 27.0, 31.0]"
1125,166,8,2068.0,"[1719.0, 835.0, 44.0, 47.0]"
1127,166,244,7830.0,"[1453.0, 285.0, 87.0, 90.0]"
1128,166,8,1258.0,"[577.0, 116.0, 37.0, 34.0]"
1129,167,159,4958.0,"[833.0, 947.0, 67.0, 74.0]"
1131,167,191,3381.0,"[857.0, 662.0, 49.0, 69.0]"
1132,167,159,2726.0,"[1755.0, 1028.0, 58.0, 47.0]"
1134,167,159,3485.0,"[213.0, 1010.0, 85.0, 41.0]"
1135,167,191,10350.0,"[204.0, 1005.0, 138.0, 75.0]"
1137,167,184,49728.0,"[284.0, 569.0, 259.0, 192.0]"
1138,167,231,2496.0,"[761.0, 828.0, 52.0, 48.0]"
1143,167,187,2665.0,"[1558.0, 900.0, 65.0, 41.0]"
1145,167,8,1085.0,"[932.0, 967.0, 35.0, 31.0]"
1148,168,63,39324.0,"[1025.0, 906.0, 226.0, 174.0]"
1149,168,3,20541.0,"[600.0, 433.0, 123.0, 167.0]"
1150,168,8,4536.0,"[1256.0, 580.0, 63.0, 72.0]"
1152,169,63,17556.0,"[881.0, 787.0, 133.0, 132.0]"
1162,169,8,1520.0,"[771.0, 705.0, 40.0, 38.0]"
1165,170,8,1634.0,"[987.0, 582.0, 43.0, 38.0]"
1167,171,8,6786.0,"[1317.0, 531.0, 87.0, 78.0]"
1168,172,255,6097.0,"[1355.0, 569.0, 91.0, 67.0]"
1169,172,260,178620.0,"[166.0, 387.0, 260.0, 687.0]"
1171,172,8,12180.0,"[1236.0, 736.0, 116.0, 105.0]"
1173,173,8,19536.0,"[1004.0, 120.0, 148.0, 132.0]"
1176,173,265,103037.0,"[361.0, 1.0, 493.0, 209.0]"
1180,173,113,57000.0,"[1726.0, 537.0, 190.0, 300.0]"
1185,174,265,292215.0,"[1021.0, 300.0, 385.0, 759.0]"
1186,174,8,28675.0,"[1668.0, 190.0, 185.0, 155.0]"
1187,175,8,7392.0,"[924.0, 343.0, 88.0, 84.0]"
1188,175,8,2950.0,"[615.0, 295.0, 59.0, 50.0]"
1189,175,8,12669.0,"[807.0, 227.0, 123.0, 103.0]"
1190,175,265,117855.0,"[1377.0, 258.0, 485.0, 243.0]"
1191,176,218,8514.0,"[595.0, 521.0, 99.0, 86.0]"
1192,176,8,2070.0,"[580.0, 585.0, 45.0, 46.0]"
1193,177,8,1914.0,"[423.0, 555.0, 58.0, 33.0]"
1195,177,8,3358.0,"[538.0, 765.0, 73.0, 46.0]"
1196,177,8,2052.0,"[1062.0, 742.0, 57.0, 36.0]"
1202,178,91,2805.0,"[662.0, 791.0, 55.0, 51.0]"
1207,178,8,30240.0,"[754.0, 615.0, 160.0, 189.0]"
1209,178,91,1369.0,"[805.0, 854.0, 37.0, 37.0]"
1220,179,95,5512.0,"[358.0, 606.0, 106.0, 52.0]"
1221,179,232,6205.0,"[229.0, 681.0, 85.0, 73.0]"
1222,179,8,1560.0,"[914.0, 819.0, 39.0, 40.0]"
1224,179,191,5159.0,"[224.0, 555.0, 67.0, 77.0]"
1228,179,191,1850.0,"[622.0, 557.0, 37.0, 50.0]"
1231,179,187,2726.0,"[1554.0, 1001.0, 58.0, 47.0]"
1232,179,191,8372.0,"[71.0, 568.0, 91.0, 92.0]"
1233,180,9,5382.0,"[771.0, 707.0, 69.0, 78.0]"
1234,180,8,4352.0,"[1520.0, 894.0, 64.0, 68.0]"
1237,181,8,2448.0,"[550.0, 582.0, 51.0, 48.0]"
1238,181,49,5609.0,"[67.0, 647.0, 79.0, 71.0]"
1239,182,263,2340.0,"[596.0, 638.0, 45.0, 52.0]"
1240,182,8,25536.0,"[896.0, 872.0, 168.0, 152.0]"
1242,182,263,7546.0,"[1375.0, 236.0, 77.0, 98.0]"
1243,182,263,11074.0,"[324.0, 575.0, 113.0, 98.0]"
1244,182,263,11880.0,"[601.0, 158.0, 132.0, 90.0]"
1245,182,263,9476.0,"[1002.0, 127.0, 103.0, 92.0]"
1246,182,263,17856.0,"[648.0, 14.0, 124.0, 144.0]"
1248,183,8,11088.0,"[354.0, 671.0, 99.0, 112.0]"
1249,183,8,8188.0,"[701.0, 295.0, 92.0, 89.0]"
1250,183,265,66591.0,"[1234.0, 675.0, 453.0, 147.0]"
1253,184,8,4088.0,"[1313.0, 580.0, 73.0, 56.0]"
1259,185,8,4712.0,"[1553.0, 557.0, 76.0, 62.0]"
1262,185,74,49368.0,"[977.0, 436.0, 242.0, 204.0]"
1263,185,187,15252.0,"[666.0, 398.0, 124.0, 123.0]"
1264,185,8,3726.0,"[1572.0, 487.0, 69.0, 54.0]"
1266,185,8,4503.0,"[542.0, 590.0, 79.0, 57.0]"
1267,185,8,4158.0,"[436.0, 668.0, 66.0, 63.0]"
1268,185,8,6232.0,"[1447.0, 362.0, 82.0, 76.0]"
1269,185,8,6200.0,"[854.0, 594.0, 100.0, 62.0]"
1270,185,8,3410.0,"[963.0, 748.0, 62.0, 55.0]"
1271,185,8,5922.0,"[1285.0, 457.0, 94.0, 63.0]"
1272,185,8,2652.0,"[1052.0, 670.0, 52.0, 51.0]"
1274,186,8,1806.0,"[1246.0, 524.0, 43.0, 42.0]"
1275,186,187,6318.0,"[1579.0, 723.0, 81.0, 78.0]"
1277,186,8,2400.0,"[878.0, 461.0, 48.0, 50.0]"
1281,186,120,10283.0,"[851.0, 946.0, 113.0, 91.0]"
1286,187,8,18532.0,"[923.0, 856.0, 113.0, 164.0]"
1288,188,232,389312.0,"[244.0, 166.0, 616.0, 632.0]"
1289,188,8,29172.0,"[1106.0, 798.0, 143.0, 204.0]"
1293,189,8,2346.0,"[955.0, 942.0, 51.0, 46.0]"
1295,189,265,24442.0,"[644.0, 563.0, 242.0, 101.0]"
1296,189,49,10664.0,"[679.0, 794.0, 124.0, 86.0]"
1297,189,49,18135.0,"[338.0, 913.0, 155.0, 117.0]"
1298,190,170,851.0,"[1161.0, 839.0, 37.0, 23.0]"
1299,190,252,23160.0,"[1544.0, 584.0, 193.0, 120.0]"
1300,190,170,520.0,"[805.0, 773.0, 26.0, 20.0]"
1301,190,8,6068.0,"[1803.0, 857.0, 82.0, 74.0]"
1302,190,170,340.0,"[1175.0, 937.0, 17.0, 20.0]"
1303,190,170,570.0,"[1191.0, 884.0, 19.0, 30.0]"
1304,190,49,5312.0,"[766.0, 684.0, 83.0, 64.0]"
1305,190,170,540.0,"[1299.0, 862.0, 18.0, 30.0]"
1306,190,170,280.0,"[1213.0, 821.0, 14.0, 20.0]"
1307,190,170,480.0,"[1001.0, 815.0, 20.0, 24.0]"
1309,190,170,352.0,"[1336.0, 857.0, 16.0, 22.0]"
1312,191,141,13680.0,"[1435.0, 857.0, 120.0, 114.0]"
1314,191,8,1200.0,"[605.0, 393.0, 40.0, 30.0]"
1317,192,8,2332.0,"[1171.0, 542.0, 53.0, 44.0]"
1319,193,8,9630.0,"[389.0, 801.0, 107.0, 90.0]"
1324,194,8,1287.0,"[1507.0, 406.0, 33.0, 39.0]"
1326,195,145,7050.0,"[416.0, 428.0, 75.0, 94.0]"
1329,195,265,2838.0,"[696.0, 438.0, 66.0, 43.0]"
1333,195,145,11752.0,"[1502.0, 568.0, 104.0, 113.0]"
1334,195,8,1225.0,"[608.0, 480.0, 35.0, 35.0]"
1337,196,187,3588.0,"[1060.0, 953.0, 69.0, 52.0]"
1338,196,8,1520.0,"[950.0, 843.0, 38.0, 40.0]"
1339,196,265,6764.0,"[937.0, 712.0, 76.0, 89.0]"
1340,196,8,952.0,"[348.0, 705.0, 34.0, 28.0]"
1345,196,49,1950.0,"[288.0, 509.0, 50.0, 39.0]"
1348,197,8,1320.0,"[663.0, 714.0, 40.0, 33.0]"
1350,197,49,1840.0,"[652.0, 577.0, 46.0, 40.0]"
1367,198,209,15012.0,"[857.0, 615.0, 139.0, 108.0]"
1368,198,265,5986.0,"[1648.0, 472.0, 82.0, 73.0]"
1370,198,195,1326.0,"[418.0, 334.0, 51.0, 26.0]"
1374,198,8,3050.0,"[771.0, 571.0, 61.0, 50.0]"
1380,199,187,5963.0,"[1646.0, 344.0, 89.0, 67.0]"
1384,199,8,1998.0,"[169.0, 759.0, 54.0, 37.0]"
1394,199,8,702.0,"[852.0, 800.0, 26.0, 27.0]"
1400,200,49,3540.0,"[1397.0, 819.0, 60.0, 59.0]"
1418,200,8,1890.0,"[1468.0, 892.0, 45.0, 42.0]"
1420,201,12,205758.0,"[599.0, 269.0, 483.0, 426.0]"
1421,202,12,1136700.0,"[0.0, 0.0, 1263.0, 900.0]"
1422,203,133,648802.0,"[586.0, 53.0, 847.0, 766.0]"
1423,204,133,891018.0,"[243.0, 60.0, 1062.0, 839.0]"
1424,205,203,2544.0,"[294.0, 175.0, 48.0, 53.0]"
1428,206,203,13570.0,"[606.0, 419.0, 115.0, 118.0]"
1429,206,232,119132.0,"[321.0, 460.0, 377.0, 316.0]"
1434,207,263,1575.0,"[827.0, 784.0, 45.0, 35.0]"
1435,207,203,1280.0,"[1367.0, 680.0, 40.0, 32.0]"
1436,207,265,8241.0,"[966.0, 504.0, 67.0, 123.0]"
1437,207,203,1944.0,"[1499.0, 365.0, 54.0, 36.0]"
1438,207,244,12800.0,"[450.0, 625.0, 160.0, 80.0]"
1439,208,203,70448.0,"[1086.0, 25.0, 296.0, 238.0]"
1440,208,265,204892.0,"[1194.0, 423.0, 724.0, 283.0]"
1442,209,218,22925.0,"[88.0, 170.0, 175.0, 131.0]"
1443,210,218,506.0,"[384.0, 129.0, 22.0, 23.0]"
1444,211,95,10640.0,"[394.0, 156.0, 95.0, 112.0]"
1445,211,218,504.0,"[342.0, 2.0, 21.0, 24.0]"
1446,211,218,768.0,"[310.0, 118.0, 24.0, 32.0]"
1447,211,290,672.0,"[178.0, 260.0, 32.0, 21.0]"
1448,212,218,575.0,"[628.0, 289.0, 23.0, 25.0]"
1449,213,218,960.0,"[209.0, 192.0, 32.0, 30.0]"
1451,214,218,130.0,"[273.0, 260.0, 10.0, 13.0]"
1452,215,166,5400.0,"[539.0, 195.0, 54.0, 100.0]"
1453,215,166,8636.0,"[440.0, 226.0, 68.0, 127.0]"
1454,215,218,2080.0,"[76.0, 229.0, 52.0, 40.0]"
1456,215,288,1320.0,"[591.0, 121.0, 44.0, 30.0]"
1457,215,95,20064.0,"[202.0, 114.0, 176.0, 114.0]"
1458,216,218,15621.0,"[1146.0, 642.0, 127.0, 123.0]"
1459,216,148,9250.0,"[1326.0, 667.0, 125.0, 74.0]"
1460,217,232,78432.0,"[911.0, 418.0, 304.0, 258.0]"
1462,217,218,2772.0,"[1250.0, 409.0, 42.0, 66.0]"
1463,218,148,4628.0,"[610.0, 599.0, 89.0, 52.0]"
1464,218,148,3135.0,"[796.0, 291.0, 57.0, 55.0]"
1465,218,218,8000.0,"[516.0, 580.0, 100.0, 80.0]"
1466,218,148,3744.0,"[449.0, 548.0, 72.0, 52.0]"
1467,218,148,4650.0,"[452.0, 699.0, 62.0, 75.0]"
1468,219,101,12402.0,"[205.0, 403.0, 117.0, 106.0]"
1469,219,218,6225.0,"[432.0, 517.0, 83.0, 75.0]"
1470,219,13,9555.0,"[320.0, 445.0, 91.0, 105.0]"
1471,219,101,24564.0,"[354.0, 367.0, 178.0, 138.0]"
1472,220,232,143468.0,"[953.0, 320.0, 403.0, 356.0]"
1473,220,218,10260.0,"[1309.0, 560.0, 108.0, 95.0]"
1474,220,31,287964.0,"[1.0, 508.0, 842.0, 342.0]"
1475,220,218,5780.0,"[1297.0, 508.0, 85.0, 68.0]"
1476,221,166,29704.0,"[1642.0, 306.0, 79.0, 376.0]"
1477,221,52,5184.0,"[1658.0, 241.0, 72.0, 72.0]"
1479,221,218,3864.0,"[1686.0, 179.0, 56.0, 69.0]"
1481,222,218,8544.0,"[1460.0, 548.0, 96.0, 89.0]"
1483,222,88,4620.0,"[1761.0, 576.0, 70.0, 66.0]"
1484,223,218,6880.0,"[1565.0, 800.0, 80.0, 86.0]"
1485,223,232,225330.0,"[139.0, 364.0, 518.0, 435.0]"
1486,224,290,12350.0,"[1357.0, 555.0, 130.0, 95.0]"
1487,224,218,6424.0,"[1340.0, 616.0, 73.0, 88.0]"
1488,224,95,214550.0,"[977.0, 186.0, 613.0, 350.0]"
1489,225,166,157296.0,"[969.0, 511.0, 452.0, 348.0]"
1490,225,95,169598.0,"[701.0, 0.0, 593.0, 286.0]"
1492,225,288,8360.0,"[1064.0, 305.0, 110.0, 76.0]"
1493,225,218,3430.0,"[1061.0, 362.0, 49.0, 70.0]"
1494,226,218,7308.0,"[1220.0, 374.0, 87.0, 84.0]"
1495,227,218,5772.0,"[214.0, 707.0, 74.0, 78.0]"
1496,228,218,8181.0,"[1398.0, 619.0, 101.0, 81.0]"
1497,228,290,6624.0,"[1674.0, 576.0, 92.0, 72.0]"
1498,229,218,3127.0,"[135.0, 865.0, 59.0, 53.0]"
1499,229,148,7597.0,"[1620.0, 911.0, 71.0, 107.0]"
1500,230,218,8514.0,"[595.0, 521.0, 99.0, 86.0]"
1501,230,8,2070.0,"[580.0, 585.0, 45.0, 46.0]"
1502,231,218,9118.0,"[1245.0, 633.0, 94.0, 97.0]"
1503,232,88,5810.0,"[310.0, 610.0, 83.0, 70.0]"
1504,232,218,12720.0,"[1501.0, 461.0, 120.0, 106.0]"
1505,233,218,7857.0,"[1821.0, 395.0, 97.0, 81.0]"
1506,234,232,7275.0,"[251.0, 316.0, 97.0, 75.0]"
1507,235,232,4505.0,"[70.0, 164.0, 85.0, 53.0]"
1508,236,232,38456.0,"[228.0, 300.0, 209.0, 184.0]"
1509,237,232,9492.0,"[285.0, 254.0, 113.0, 84.0]"
1510,238,232,9605.0,"[274.0, 264.0, 113.0, 85.0]"
1511,239,232,11440.0,"[368.0, 252.0, 143.0, 80.0]"
1512,240,232,2520.0,"[426.0, 98.0, 84.0, 30.0]"
1513,241,232,27820.0,"[340.0, 232.0, 214.0, 130.0]"
